receipt_id,receipt_date,receipt_time,store_id,product_id,quantity,unit_price,total_price,payment_type,cashier_id
25016,2019-04-11,10:06:58,5,95,1,11.22,11.22,Cash,2
25017,2019-04-16,02:13:44,2,62,4,12.89,51.56,Credit Card,2
25018,2019-04-23,07:26:26,1,31,3,6.87,20.61,Credit Card,8
25019,2019-04-01,13:20:04,4,82,2,4.78,9.56,Mobile Payment,3
25020,2019-04-04,19:42:16,5,33,2,9.03,18.06,Credit Card,5
25021,2019-04-24,13:17:41,1,46,1,5.12,5.12,Credit Card,7
25022,2019-04-08,18:31:46,5,16,1,8.07,8.07,Mobile Payment,6
25023,2019-04-22,01:50:33,3,96,2,9.92,19.84,Mobile Payment,7
25024,2019-04-11,06:38:12,3,64,1,8.81,8.81,Cash,6
25025,2019-04-28,14:59:02,4,53,4,5.66,22.64,Mobile Payment,2
25026,2019-04-15,17:21:34,4,30,4,4.18,16.72,Mobile Payment,10
25027,2019-04-30,14:16:13,2,38,5,6.64,33.2,Mobile Payment,9
25028,2019-04-06,09:12:46,3,6,5,7.46,37.3,Cash,10
25029,2019-04-08,12:49:15,2,54,5,7.25,36.25,Credit Card,2
25030,2019-04-16,22:34:03,3,44,4,7.36,29.44,Credit Card,10
25031,2019-04-24,03:55:55,4,2,4,6.29,25.16,Credit Card,5
25032,2019-04-05,03:02:01,3,70,5,11.97,59.85,Cash,10
25033,2019-04-17,03:03:53,5,33,1,11.13,11.13,Mobile Payment,3
25034,2019-04-01,09:11:57,5,81,5,13.7,68.5,Cash,9
25035,2019-04-20,17:09:27,5,69,4,8.29,33.16,Mobile Payment,1
25036,2019-04-16,01:17:55,5,86,4,8.41,33.64,Cash,6
25037,2019-04-09,10:23:18,2,3,2,13.68,27.36,Credit Card,2
25038,2019-04-25,12:05:26,3,100,1,2.03,2.03,Cash,2
25039,2019-04-09,04:36:54,5,17,3,2.96,8.88,Cash,4
25040,2019-04-28,23:52:56,4,100,3,7.52,22.56,Credit Card,3
25041,2019-04-12,10:23:33,4,8,3,8.17,24.51,Cash,2
25042,2019-04-21,06:39:10,3,70,1,9.61,9.61,Mobile Payment,3
25043,2019-04-26,07:01:17,2,40,5,12.06,60.3,Cash,8
25044,2019-04-10,11:05:55,4,37,5,10.76,53.8,Mobile Payment,3
25045,2019-04-27,04:25:38,5,69,4,10.85,43.4,Mobile Payment,7
25046,2019-04-27,00:27:44,2,98,5,8.05,40.25,Credit Card,5
25047,2019-04-30,21:30:09,1,18,1,7.95,7.95,Cash,1
25048,2019-04-11,10:29:28,5,70,3,8.25,24.75,Cash,4
25049,2019-04-14,13:38:04,4,41,5,9.33,46.65,Mobile Payment,9
25050,2019-04-09,20:57:39,4,47,4,9.47,37.88,Cash,3
25051,2019-04-15,18:28:32,2,12,3,3.3,9.9,Mobile Payment,7
25052,2019-04-11,16:02:25,3,25,5,2.39,11.95,Cash,5
25053,2019-04-17,18:57:36,5,58,1,10.14,10.14,Cash,8
25054,2019-04-01,14:09:18,1,38,5,13.93,69.65,Credit Card,10
25055,2019-04-16,22:39:29,3,24,4,13.7,54.8,Cash,4
25056,2019-04-03,02:34:49,3,15,2,4.08,8.16,Credit Card,5
25057,2019-04-12,01:08:13,1,95,1,6.6,6.6,Cash,10
25058,2019-04-01,00:57:40,3,17,1,2.15,2.15,Cash,10
25059,2019-04-21,18:14:12,4,36,5,14.35,71.75,Cash,4
25060,2019-04-12,10:45:28,1,94,4,3.39,13.56,Credit Card,7
25061,2019-04-24,13:39:29,3,66,2,11.21,22.42,Mobile Payment,8
25062,2019-04-30,07:43:44,2,7,5,3.87,19.35,Credit Card,3
25063,2019-04-19,18:18:26,5,45,5,5.79,28.95,Credit Card,7
25064,2019-04-21,08:29:21,3,88,1,10.66,10.66,Mobile Payment,5
25065,2019-04-15,07:12:41,3,35,1,11.69,11.69,Mobile Payment,4
25066,2019-04-21,02:57:10,5,82,1,3.36,3.36,Cash,2
25067,2019-04-30,00:18:32,4,74,5,11.69,58.45,Credit Card,2
25068,2019-04-01,14:22:24,2,47,4,2.75,11.0,Credit Card,3
25069,2019-04-14,06:15:50,2,88,4,6.25,25.0,Credit Card,1
25070,2019-04-28,06:31:28,1,22,1,5.93,5.93,Credit Card,8
25071,2019-04-19,13:04:29,5,59,5,11.67,58.35,Cash,5
25072,2019-04-03,19:32:23,2,7,2,14.82,29.64,Cash,4
25073,2019-04-06,17:03:48,5,33,4,6.47,25.88,Credit Card,9
25074,2019-04-01,04:07:44,5,12,4,8.71,34.84,Cash,7
25075,2019-04-10,14:56:37,1,86,5,12.52,62.6,Credit Card,4
25076,2019-04-16,17:39:03,5,70,3,2.87,8.61,Mobile Payment,6
25077,2019-04-15,19:17:56,3,1,2,4.54,9.08,Cash,9
25078,2019-04-08,18:46:17,5,79,4,9.51,38.04,Credit Card,7
25079,2019-04-03,16:58:56,2,68,5,13.09,65.45,Cash,6
25080,2019-04-26,17:29:14,1,5,3,12.38,37.14,Mobile Payment,10
25081,2019-04-19,14:23:59,1,57,1,2.62,2.62,Credit Card,1
25082,2019-04-28,11:36:20,1,28,3,5.58,16.74,Mobile Payment,5
25083,2019-04-18,09:59:44,2,14,4,14.87,59.48,Mobile Payment,3
25084,2019-04-06,15:21:08,3,26,2,9.22,18.44,Cash,6
25085,2019-04-02,14:55:41,3,30,4,8.22,32.88,Credit Card,6
25086,2019-04-17,23:47:09,5,12,1,7.81,7.81,Mobile Payment,4
25087,2019-04-29,08:48:27,3,43,4,3.37,13.48,Mobile Payment,8
25088,2019-04-17,19:57:28,4,52,4,2.68,10.72,Mobile Payment,5
25089,2019-04-24,15:46:32,4,22,1,6.57,6.57,Mobile Payment,2
25090,2019-04-03,00:19:14,3,25,3,10.06,30.18,Mobile Payment,1
25091,2019-04-05,23:04:43,2,48,2,9.49,18.98,Mobile Payment,10
25092,2019-04-06,14:31:03,4,22,3,12.92,38.76,Cash,3
25093,2019-04-12,09:34:39,3,81,5,6.08,30.4,Credit Card,5
25094,2019-04-12,09:56:16,1,55,5,4.17,20.85,Credit Card,5
25095,2019-04-10,21:19:06,2,70,5,9.54,47.7,Mobile Payment,8
25096,2019-04-05,07:04:58,2,93,4,4.22,16.88,Cash,2
25097,2019-04-22,08:24:07,1,6,3,7.44,22.32,Mobile Payment,1
25098,2019-04-17,02:01:34,1,55,4,10.24,40.96,Cash,1
25099,2019-04-18,21:48:48,4,13,2,5.52,11.04,Credit Card,1
25100,2019-04-05,20:55:44,1,56,3,9.05,27.15,Cash,6
25101,2019-04-04,22:16:49,4,92,5,8.81,44.05,Mobile Payment,2
25102,2019-04-12,11:42:26,4,86,3,7.06,21.18,Credit Card,3
25103,2019-04-16,07:09:48,4,2,2,9.29,18.58,Credit Card,8
25104,2019-04-18,05:46:17,4,51,3,8.86,26.58,Mobile Payment,10
25105,2019-04-23,12:59:28,3,35,2,5.5,11.0,Credit Card,9
25106,2019-04-29,06:06:21,2,25,3,13.47,40.41,Mobile Payment,5
25107,2019-04-12,16:03:41,1,75,4,9.63,38.52,Credit Card,9
25108,2019-04-23,16:10:02,4,57,4,13.92,55.68,Credit Card,10
25109,2019-04-19,12:56:09,2,83,3,14.49,43.47,Mobile Payment,7
25110,2019-04-13,07:46:02,5,80,5,5.29,26.45,Mobile Payment,2
25111,2019-04-23,22:43:54,1,79,3,12.31,36.93,Cash,10
25112,2019-04-05,13:19:21,5,67,3,8.18,24.54,Mobile Payment,3
25113,2019-04-18,00:07:39,4,100,5,8.97,44.85,Mobile Payment,4
25114,2019-04-28,11:54:41,4,43,3,9.74,29.22,Mobile Payment,5
25115,2019-04-29,01:27:18,4,96,4,5.74,22.96,Mobile Payment,7
25116,2019-04-13,20:44:23,1,30,1,6.17,6.17,Mobile Payment,2
25117,2019-04-04,11:53:06,2,7,2,2.74,5.48,Credit Card,10
25118,2019-04-19,07:57:09,3,38,4,11.3,45.2,Mobile Payment,2
25119,2019-04-28,08:13:14,1,58,4,14.88,59.52,Cash,4
25120,2019-04-23,01:54:33,5,54,2,11.78,23.56,Credit Card,10
25121,2019-04-01,19:43:37,3,73,2,13.99,27.98,Cash,6
25122,2019-04-04,18:08:50,4,41,5,7.35,36.75,Cash,2
25123,2019-04-08,03:47:20,4,7,5,10.8,54.0,Cash,10
25124,2019-04-21,00:14:27,5,90,1,3.79,3.79,Mobile Payment,7
25125,2019-04-16,21:05:22,1,41,3,6.72,20.16,Cash,7
25126,2019-04-11,21:26:27,1,80,5,7.91,39.55,Mobile Payment,8
25127,2019-04-23,02:10:53,2,94,3,13.46,40.38,Credit Card,2
25128,2019-04-28,07:37:48,5,92,4,6.71,26.84,Cash,10
25129,2019-04-16,11:07:23,1,18,3,8.56,25.68,Credit Card,4
25130,2019-04-30,11:33:26,5,61,3,12.53,37.59,Cash,3
25131,2019-04-01,16:46:31,4,89,5,13.6,68.0,Mobile Payment,7
25132,2019-04-16,13:07:52,4,53,1,7.35,7.35,Mobile Payment,8
25133,2019-04-15,00:40:16,4,61,1,10.83,10.83,Mobile Payment,3
25134,2019-04-27,18:28:53,5,57,5,10.53,52.65,Credit Card,2
25135,2019-04-28,19:03:28,3,69,5,6.09,30.45,Credit Card,1
25136,2019-04-09,16:28:20,1,50,1,10.65,10.65,Cash,2
25137,2019-04-25,00:20:16,5,49,3,10.62,31.86,Mobile Payment,10
25138,2019-04-02,14:29:49,1,11,4,13.42,53.68,Cash,7
25139,2019-04-26,18:29:15,1,77,2,9.12,18.24,Credit Card,7
25140,2019-04-25,03:27:16,1,91,4,8.07,32.28,Credit Card,8
25141,2019-04-26,18:14:16,2,38,1,9.15,9.15,Cash,2
25142,2019-04-30,10:22:09,5,50,2,8.04,16.08,Credit Card,7
25143,2019-04-23,07:08:11,3,4,4,3.09,12.36,Credit Card,8
25144,2019-04-22,17:59:39,2,8,1,14.85,14.85,Mobile Payment,6
25145,2019-04-29,05:34:45,2,18,4,8.28,33.12,Mobile Payment,3
25146,2019-04-04,06:34:31,1,59,1,12.34,12.34,Mobile Payment,3
25147,2019-04-23,15:42:50,4,48,4,5.69,22.76,Credit Card,7
25148,2019-04-10,00:39:48,5,51,2,2.52,5.04,Cash,6
25149,2019-04-25,08:47:49,3,88,2,7.63,15.26,Mobile Payment,1
25150,2019-04-08,16:50:29,4,40,1,8.55,8.55,Credit Card,3
25151,2019-04-24,02:06:33,2,60,3,3.83,11.49,Mobile Payment,7
25152,2019-04-02,09:50:39,3,65,1,6.53,6.53,Mobile Payment,5
25153,2019-04-18,21:07:32,4,49,5,14.22,71.1,Cash,7
25154,2019-04-07,19:00:14,4,66,5,14.15,70.75,Mobile Payment,7
25155,2019-04-23,09:40:08,1,13,1,8.41,8.41,Credit Card,5
25156,2019-04-30,15:35:44,5,46,3,11.9,35.7,Credit Card,1
25157,2019-04-04,05:15:42,1,37,3,2.79,8.37,Mobile Payment,1
25158,2019-04-14,09:40:47,5,44,2,10.85,21.7,Credit Card,2
25159,2019-04-16,05:25:58,1,65,1,6.18,6.18,Mobile Payment,2
25160,2019-04-01,05:55:13,4,2,5,14.8,74.0,Mobile Payment,5
25161,2019-04-14,02:27:43,5,42,2,6.73,13.46,Mobile Payment,2
25162,2019-04-17,21:38:24,2,81,4,8.45,33.8,Cash,9
25163,2019-04-23,20:12:34,2,7,5,7.79,38.95,Mobile Payment,2
25164,2019-04-10,19:13:35,4,61,1,4.51,4.51,Credit Card,5
25165,2019-04-09,18:08:30,1,8,2,2.62,5.24,Mobile Payment,9
25166,2019-04-27,11:24:43,5,4,1,10.51,10.51,Cash,5
25167,2019-04-23,05:02:43,2,29,2,10.16,20.32,Mobile Payment,5
25168,2019-04-25,09:46:38,2,6,4,12.19,48.76,Credit Card,9
25169,2019-04-09,09:34:32,5,3,4,4.34,17.36,Credit Card,7
25170,2019-04-27,00:21:02,2,29,2,2.12,4.24,Cash,1
25171,2019-04-04,12:01:41,3,37,1,13.2,13.2,Cash,8
25172,2019-04-03,05:59:58,1,74,5,2.11,10.55,Credit Card,4
25173,2019-04-05,09:49:14,2,6,4,13.36,53.44,Cash,10
25174,2019-04-20,17:00:05,1,49,5,9.79,48.95,Mobile Payment,1
25175,2019-04-28,09:44:02,2,76,5,8.77,43.85,Cash,10
25176,2019-04-07,19:36:13,3,19,1,13.73,13.73,Mobile Payment,9
25177,2019-04-08,02:25:56,5,20,5,4.22,21.1,Credit Card,7
25178,2019-04-11,19:28:21,3,14,1,13.8,13.8,Credit Card,4
25179,2019-04-18,21:17:16,2,87,3,12.62,37.86,Mobile Payment,5
25180,2019-04-07,14:47:21,3,79,5,2.5,12.5,Credit Card,10
25181,2019-04-01,16:46:08,3,21,4,4.12,16.48,Mobile Payment,7
25182,2019-04-28,20:17:07,1,50,4,7.04,28.16,Mobile Payment,10
25183,2019-04-11,20:39:54,5,9,1,2.0,2.0,Credit Card,3
25184,2019-04-02,15:02:36,3,19,1,3.06,3.06,Credit Card,1
25185,2019-04-27,22:15:17,5,68,2,5.68,11.36,Mobile Payment,3
25186,2019-04-14,13:31:19,3,51,1,12.7,12.7,Mobile Payment,3
25187,2019-04-28,10:00:31,1,72,1,2.52,2.52,Mobile Payment,3
25188,2019-04-27,10:41:50,1,43,2,7.35,14.7,Credit Card,6
25189,2019-04-14,18:14:46,5,88,3,5.51,16.53,Mobile Payment,2
25190,2019-04-14,18:43:06,5,31,2,11.79,23.58,Credit Card,1
25191,2019-04-06,16:04:22,2,11,5,10.83,54.15,Cash,9
25192,2019-04-10,13:02:29,1,73,4,5.58,22.32,Mobile Payment,4
25193,2019-04-07,07:53:38,3,37,5,4.23,21.15,Credit Card,7
25194,2019-04-06,06:56:06,1,4,4,6.16,24.64,Cash,4
25195,2019-04-06,04:11:30,1,80,1,12.3,12.3,Credit Card,4
25196,2019-04-06,06:52:02,2,19,5,9.19,45.95,Cash,9
25197,2019-04-29,01:23:56,5,17,1,12.4,12.4,Mobile Payment,2
25198,2019-04-28,09:47:34,3,95,3,7.12,21.36,Mobile Payment,4
25199,2019-04-02,18:02:31,3,33,1,14.1,14.1,Cash,5
25200,2019-04-03,04:14:01,4,9,2,4.09,8.18,Cash,5
25201,2019-04-26,06:26:57,2,12,4,4.44,17.76,Cash,7
25202,2019-04-27,04:26:48,4,49,2,10.89,21.78,Mobile Payment,10
25203,2019-04-08,08:26:59,4,37,5,10.75,53.75,Credit Card,7
25204,2019-04-08,23:13:10,4,38,2,3.31,6.62,Mobile Payment,7
25205,2019-04-24,20:56:49,3,39,2,7.49,14.98,Cash,5
25206,2019-04-16,15:40:03,5,8,5,2.21,11.05,Credit Card,1
25207,2019-04-22,20:11:16,4,67,1,5.37,5.37,Mobile Payment,3
25208,2019-04-09,20:08:25,3,99,4,14.15,56.6,Mobile Payment,3
25209,2019-04-04,11:16:34,5,70,3,11.22,33.66,Mobile Payment,8
25210,2019-04-06,09:13:00,2,54,2,13.41,26.82,Cash,7
25211,2019-04-19,06:40:32,4,82,4,6.89,27.56,Mobile Payment,9
25212,2019-04-07,22:28:13,5,34,4,5.36,21.44,Cash,9
25213,2019-04-25,00:09:37,4,6,3,5.06,15.18,Mobile Payment,9
25214,2019-04-27,17:34:26,5,43,4,3.96,15.84,Mobile Payment,4
25215,2019-04-26,14:02:47,2,68,1,4.06,4.06,Credit Card,6
25216,2019-04-14,20:35:43,2,61,3,11.78,35.34,Mobile Payment,5
25217,2019-04-13,12:44:13,2,53,1,8.7,8.7,Cash,4
25218,2019-04-10,21:03:08,2,88,2,14.61,29.22,Mobile Payment,3
25219,2019-04-29,08:13:48,1,31,1,3.3,3.3,Credit Card,7
25220,2019-04-26,12:10:12,4,46,3,11.11,33.33,Mobile Payment,10
25221,2019-04-28,13:12:28,4,99,3,9.99,29.97,Cash,3
25222,2019-04-27,00:25:44,2,67,2,12.41,24.82,Cash,10
25223,2019-04-14,04:21:15,4,46,2,14.21,28.42,Mobile Payment,10
25224,2019-04-02,21:37:18,1,75,3,3.41,10.23,Mobile Payment,5
25225,2019-04-18,22:37:52,4,1,5,14.23,71.15,Mobile Payment,9
25226,2019-04-21,20:46:33,5,92,2,9.48,18.96,Mobile Payment,8
25227,2019-04-04,11:30:38,4,61,2,5.3,10.6,Credit Card,1
25228,2019-04-05,06:26:35,4,72,1,12.49,12.49,Credit Card,6
25229,2019-04-13,03:41:27,4,73,1,14.35,14.35,Credit Card,9
25230,2019-04-05,08:21:44,3,7,5,14.54,72.7,Cash,4
25231,2019-04-19,18:45:56,3,100,5,2.31,11.55,Cash,7
25232,2019-04-07,23:50:12,4,96,4,4.14,16.56,Credit Card,9
25233,2019-04-21,23:45:19,3,80,1,7.76,7.76,Credit Card,10
25234,2019-04-14,12:33:31,3,96,2,9.71,19.42,Cash,10
25235,2019-04-22,21:26:35,1,45,4,8.41,33.64,Credit Card,5
25236,2019-04-01,12:00:45,4,28,2,5.68,11.36,Credit Card,5
25237,2019-04-08,04:15:40,2,93,3,3.64,10.92,Cash,3
25238,2019-04-16,09:25:01,5,78,4,9.36,37.44,Credit Card,8
25239,2019-04-22,04:01:59,2,69,4,8.8,35.2,Cash,7
25240,2019-04-24,21:58:20,2,44,2,10.93,21.86,Mobile Payment,6
25241,2019-04-17,00:56:55,5,56,1,12.97,12.97,Mobile Payment,3
25242,2019-04-18,02:48:36,2,14,3,13.06,39.18,Cash,8
25243,2019-04-18,20:03:49,5,72,3,10.3,30.9,Cash,4
25244,2019-04-15,14:06:17,3,95,5,9.39,46.95,Mobile Payment,1
25245,2019-04-01,13:55:52,1,61,2,10.89,21.78,Cash,8
25246,2019-04-24,15:58:51,1,83,1,10.82,10.82,Mobile Payment,6
25247,2019-04-29,08:07:05,5,96,2,12.27,24.54,Cash,7
25248,2019-04-15,10:45:19,3,80,4,2.36,9.44,Mobile Payment,10
25249,2019-04-22,05:39:43,2,58,4,6.75,27.0,Mobile Payment,8
25250,2019-04-28,02:07:33,2,29,4,9.35,37.4,Cash,7
25251,2019-04-13,13:09:12,3,66,3,5.91,17.73,Credit Card,5
25252,2019-04-15,17:23:28,4,55,4,8.02,32.08,Mobile Payment,10
25253,2019-04-26,18:24:41,3,59,1,6.24,6.24,Mobile Payment,5
25254,2019-04-03,10:46:20,5,9,4,14.02,56.08,Credit Card,3
25255,2019-04-08,07:40:02,3,63,4,6.31,25.24,Mobile Payment,9
25256,2019-04-10,11:12:13,4,9,4,3.85,15.4,Cash,4
25257,2019-04-26,07:54:15,5,33,3,6.38,19.14,Mobile Payment,4
25258,2019-04-30,10:19:04,2,63,1,13.36,13.36,Mobile Payment,10
25259,2019-04-19,06:31:45,2,8,3,4.07,12.21,Cash,1
25260,2019-04-28,18:53:40,5,91,1,2.84,2.84,Mobile Payment,10
25261,2019-04-30,23:52:01,4,41,5,3.46,17.3,Cash,5
25262,2019-04-13,21:46:00,1,84,5,13.36,66.8,Credit Card,5
25263,2019-04-21,14:00:43,1,10,1,13.15,13.15,Cash,3
25264,2019-04-04,00:59:23,2,5,3,2.33,6.99,Cash,5
25265,2019-04-19,05:26:17,3,35,2,10.01,20.02,Credit Card,2
25266,2019-04-13,07:39:10,5,43,2,11.86,23.72,Mobile Payment,5
25267,2019-04-30,04:37:54,1,96,2,6.35,12.7,Credit Card,2
25268,2019-04-02,07:29:18,4,39,1,10.99,10.99,Credit Card,8
25269,2019-04-19,21:51:48,3,2,1,10.45,10.45,Mobile Payment,6
25270,2019-04-25,11:23:48,2,68,4,8.89,35.56,Mobile Payment,8
25271,2019-04-02,11:38:04,1,68,4,9.3,37.2,Cash,9
25272,2019-04-16,17:49:07,2,98,3,4.33,12.99,Credit Card,3
25273,2019-04-13,10:50:32,5,16,3,4.96,14.88,Cash,9
25274,2019-04-08,17:14:12,3,9,4,13.49,53.96,Mobile Payment,9
25275,2019-04-21,02:30:02,5,63,2,14.62,29.24,Cash,6
25276,2019-04-07,16:21:05,2,17,2,4.61,9.22,Cash,6
25277,2019-04-04,04:49:12,3,34,1,6.29,6.29,Credit Card,2
25278,2019-04-23,09:19:58,1,82,4,5.55,22.2,Credit Card,9
25279,2019-04-07,21:03:34,2,37,5,4.02,20.1,Mobile Payment,4
25280,2019-04-06,22:09:33,4,11,4,11.5,46.0,Cash,5
25281,2019-04-03,11:56:30,3,94,5,10.52,52.6,Mobile Payment,9
25282,2019-04-09,16:35:57,5,62,1,4.14,4.14,Credit Card,1
25283,2019-04-18,14:44:52,5,73,3,6.45,19.35,Cash,9
25284,2019-04-25,11:08:47,4,32,2,9.47,18.94,Cash,9
25285,2019-04-18,06:16:45,4,66,2,14.6,29.2,Cash,2
25286,2019-04-08,13:05:37,1,59,2,13.78,27.56,Credit Card,8
25287,2019-04-18,00:56:04,2,69,3,9.05,27.15,Credit Card,9
25288,2019-04-26,04:01:31,3,28,4,7.16,28.64,Credit Card,8
25289,2019-04-23,14:32:03,2,8,2,13.99,27.98,Mobile Payment,7
25290,2019-04-14,15:20:38,4,18,2,3.84,7.68,Mobile Payment,6
25291,2019-04-30,16:26:12,3,29,3,2.41,7.23,Cash,6
25292,2019-04-12,12:30:41,1,87,1,3.78,3.78,Mobile Payment,7
25293,2019-04-01,21:13:27,1,96,5,11.97,59.85,Credit Card,10
25294,2019-04-09,23:05:46,5,73,1,14.51,14.51,Cash,2
25295,2019-04-26,17:27:42,5,53,4,11.93,47.72,Mobile Payment,8
25296,2019-04-07,16:50:53,1,25,3,10.38,31.14,Mobile Payment,6
25297,2019-04-24,15:51:35,5,84,2,8.73,17.46,Credit Card,2
25298,2019-04-21,06:36:47,2,29,5,8.85,44.25,Mobile Payment,2
25299,2019-04-03,00:44:12,3,82,1,13.98,13.98,Credit Card,6
25300,2019-04-16,17:34:50,5,55,4,4.39,17.56,Credit Card,4
25301,2019-04-29,04:43:55,1,60,2,8.8,17.6,Credit Card,1
25302,2019-04-19,12:28:40,5,46,3,2.13,6.39,Cash,3
25303,2019-04-14,17:59:08,2,33,3,7.32,21.96,Cash,2
25304,2019-04-26,22:00:43,5,17,5,3.46,17.3,Cash,9
25305,2019-04-10,11:42:30,5,79,1,13.05,13.05,Cash,5
25306,2019-04-05,04:54:01,1,79,5,5.56,27.8,Cash,10
25307,2019-04-21,16:11:25,3,98,3,7.96,23.88,Credit Card,4
25308,2019-04-12,21:31:04,1,69,5,7.65,38.25,Credit Card,5
25309,2019-04-16,19:42:30,1,16,3,14.63,43.89,Mobile Payment,7
25310,2019-04-13,11:41:12,1,66,2,7.47,14.94,Mobile Payment,7
25311,2019-04-26,02:11:45,1,100,2,6.1,12.2,Mobile Payment,8
25312,2019-04-06,11:47:00,5,21,1,14.9,14.9,Cash,7
25313,2019-04-13,05:17:16,4,51,2,7.33,14.66,Cash,7
25314,2019-04-30,02:51:24,4,52,5,5.88,29.4,Mobile Payment,7
25315,2019-04-20,00:15:08,5,26,5,5.61,28.05,Credit Card,9
25316,2019-04-17,02:28:04,4,92,2,4.69,9.38,Mobile Payment,6
25317,2019-04-28,22:23:10,2,15,1,11.78,11.78,Cash,10
25318,2019-04-20,01:38:04,3,24,4,11.99,47.96,Mobile Payment,10
25319,2019-04-01,18:41:23,5,62,1,13.04,13.04,Cash,2
25320,2019-04-20,00:45:44,5,92,4,13.71,54.84,Cash,8
25321,2019-04-18,07:41:41,5,64,4,11.85,47.4,Mobile Payment,10
25322,2019-04-08,19:46:14,1,51,3,14.81,44.43,Mobile Payment,3
25323,2019-04-19,07:53:12,1,96,3,8.57,25.71,Cash,8
25324,2019-04-20,04:55:53,2,75,1,9.24,9.24,Mobile Payment,10
25325,2019-04-08,09:45:30,4,76,5,6.8,34.0,Credit Card,3
25326,2019-04-18,23:33:29,3,2,3,13.82,41.46,Cash,7
25327,2019-04-23,02:03:45,5,90,5,4.42,22.1,Credit Card,5
25328,2019-04-05,23:29:57,5,36,4,10.46,41.84,Mobile Payment,7
25329,2019-04-03,21:26:57,2,74,4,6.46,25.84,Mobile Payment,6
25330,2019-04-16,00:30:31,2,39,4,10.67,42.68,Credit Card,9
25331,2019-04-01,04:01:12,5,6,5,2.51,12.55,Credit Card,8
25332,2019-04-12,08:49:45,2,38,1,11.84,11.84,Cash,9
25333,2019-04-21,12:34:21,4,100,3,8.86,26.58,Cash,9
25334,2019-04-23,17:53:13,3,65,5,10.39,51.95,Mobile Payment,2
25335,2019-04-12,23:06:37,5,30,3,6.51,19.53,Credit Card,2
25336,2019-04-03,04:45:25,4,36,4,9.49,37.96,Cash,7
25337,2019-04-10,18:25:37,3,62,5,3.67,18.35,Mobile Payment,1
25338,2019-04-17,11:38:58,3,65,3,8.44,25.32,Credit Card,3
25339,2019-04-30,16:37:32,3,7,4,2.46,9.84,Cash,10
25340,2019-04-29,18:52:28,5,72,5,12.63,63.15,Credit Card,1
25341,2019-04-19,12:18:23,5,84,3,8.15,24.45,Cash,1
25342,2019-04-22,15:27:39,2,43,2,13.49,26.98,Mobile Payment,6
25343,2019-04-09,13:26:51,2,38,2,3.06,6.12,Mobile Payment,8
25344,2019-04-13,12:06:01,3,29,2,5.26,10.52,Credit Card,3
25345,2019-04-20,21:22:34,1,45,3,5.01,15.03,Cash,3
25346,2019-04-30,17:07:55,3,13,3,2.76,8.28,Cash,5
25347,2019-04-23,05:33:48,1,69,5,12.42,62.1,Credit Card,1
25348,2019-04-21,16:27:49,4,63,5,12.65,63.25,Credit Card,3
25349,2019-04-23,20:49:13,3,51,4,8.93,35.72,Mobile Payment,7
25350,2019-04-15,01:46:29,2,78,5,8.29,41.45,Credit Card,3
25351,2019-04-02,00:49:59,2,63,1,3.54,3.54,Cash,2
25352,2019-04-10,22:43:42,1,52,3,9.59,28.77,Credit Card,4
25353,2019-04-13,23:17:03,3,75,2,11.07,22.14,Mobile Payment,2
25354,2019-04-24,08:32:51,3,26,3,4.92,14.76,Cash,1
25355,2019-04-03,03:14:10,2,24,2,6.12,12.24,Credit Card,10
25356,2019-04-26,01:35:23,2,24,1,14.48,14.48,Mobile Payment,2
25357,2019-04-17,01:25:07,1,1,2,14.82,29.64,Credit Card,9
25358,2019-04-12,00:47:34,3,15,2,2.47,4.94,Credit Card,9
25359,2019-04-02,23:14:02,2,52,3,10.57,31.71,Cash,7
25360,2019-04-13,14:38:22,4,5,5,7.38,36.9,Cash,10
25361,2019-04-17,22:18:59,2,61,2,6.82,13.64,Mobile Payment,6
25362,2019-04-11,04:42:22,4,99,1,13.27,13.27,Cash,5
25363,2019-04-02,18:40:43,1,56,4,3.39,13.56,Cash,7
25364,2019-04-15,20:34:29,1,49,2,2.33,4.66,Credit Card,3
25365,2019-04-21,12:10:06,3,83,1,4.5,4.5,Credit Card,7
25366,2019-04-12,06:16:51,3,26,2,4.83,9.66,Mobile Payment,1
25367,2019-04-05,11:08:17,5,74,2,9.98,19.96,Credit Card,1
25368,2019-04-22,02:42:24,3,59,4,10.23,40.92,Credit Card,7
25369,2019-04-12,22:40:03,1,39,2,8.29,16.58,Credit Card,9
25370,2019-04-09,09:18:22,4,99,4,9.8,39.2,Credit Card,5
25371,2019-04-08,01:55:49,4,55,4,2.85,11.4,Cash,2
25372,2019-04-20,18:13:06,1,69,1,9.9,9.9,Cash,7
25373,2019-04-10,19:45:18,3,29,3,10.13,30.39,Cash,9
25374,2019-04-08,12:12:40,1,10,5,14.09,70.45,Credit Card,8
25375,2019-04-08,00:37:39,4,2,3,8.35,25.05,Credit Card,10
25376,2019-04-29,00:23:30,3,35,4,10.17,40.68,Mobile Payment,9
25377,2019-04-14,11:13:28,1,87,5,6.32,31.6,Mobile Payment,3
25378,2019-04-09,17:43:14,5,55,2,11.21,22.42,Credit Card,8
25379,2019-04-27,12:26:16,4,90,5,14.67,73.35,Credit Card,3
25380,2019-04-03,18:02:09,5,83,5,5.97,29.85,Credit Card,4
25381,2019-04-28,09:11:26,4,17,5,7.04,35.2,Credit Card,7
